1.906714402958909,0.8036472884411444,2.097068105645243,2.054966434767176,6.693243167297016,3.534424878612671,0.6368087396616645,1.162523505326364
1.618234034312882,0.776764441901635,1.423152526901891,1.665248737671585,6.484951463607347,2.858696398873737,0.3432802370567135,0.9856766793588898
1.583546015884319,0.7412582168344778,1.444656722117297,1.325871390545315,5.71295982352358,2.931083280936422,0.4237141958692363,0.9159917870983844
1.876909513820626,0.7891985174373624,1.525714391629398,2.236692069497476,7.492416242012887,2.970780237926603,0.4833882248305439,1.247106328284172
1.819697859455479,0.688954829796972,1.952761365373085,1.044989820313887,6.210296854259345,2.736369890938493,0.7457693725016912,1.074695866211482
2.008698341314159,0.606151409920944,1.474105678257672,1.65759063867229,6.155201491807858,2.603380931681001,0.6101359319620997,0.6554586766912061
1.941527697822137,0.5810790082109606,1.843431931180646,1.265516309789253,6.98985027741575,3.197079613194313,0.6807320278315991,1.21764600951364
1.842551202731245,0.9742844710968619,1.779597427851287,1.99324511894295,7.606177575942358,3.437274761349517,0.8615712512869546,1.018618500647275
1.801844932607437,0.6264254621881785,1.342966927136222,1.352774016885794,6.173914698991686,3.046557957106564,0.4558136386759843,1.104287075459349
1.926774540009367,0.6646787552877111,1.922480587874142,1.714265934040132,6.854880360238253,3.251637209946134,0.6620863389172148,1.168917789590509
2.238930304393255,0.6183934540683317,1.392486738415016,1.511816127481665,6.645737300731619,2.885830770914835,0.5437813683639138,1.090149276733245
2.074394480905969,0.5786110695271126,1.831978304939211,1.594624319143939,6.841707724285565,3.143406915755667,0.5157788610717976,1.046838199177866
1.732111608028865,0.8231582471349482,1.717678821793872,1.373592387909795,5.940017114278856,2.819367465639946,0.5767223434189084,1.069730507384893
1.789246893352403,0.618598076134713,1.478287326819285,1.904959474696871,6.816985460770847,2.842505234193395,0.3730045997096257,0.9965528378310845
2.14802636137667,1.046135011645829,1.264950994324384,1.405273726526995,7.153593550540072,2.879939133924137,0.4601698845710523,0.9965528378310845
1.642786845008526,0.930589909744938,1.308546110989991,1.538973100477066,6.115962449178295,2.898419370312343,0.3697046703231545,0.834639996283397
1.598652925934186,0.6264372454067855,1.358070998888098,1.371865942847428,6.455866003226287,2.842204150120647,0.37478264404765,0.8001040763352002
1.923720485827896,0.7886781042071723,1.243666619388193,2.010503672861207,6.553416967437249,3.058842559359709,0.4534968264645329,0.9483978146790877
1.740579411110059,0.6918299548109368,1.282826054616934,1.745253737976502,6.353131340969998,3.086318565232408,0.3443854877120991,0.9269883473685212
1.876519832355282,0.5134170070781454,2.022834004288576,1.478094769987415,6.025545928024042,3.206322994905987,0.7391252359379633,0.9183894026757706
1.825885143931398,0.6697050636808968,1.715491130315219,0.8626917481971473,5.74728311132481,2.876911912424678,0.5947332753893247,0.8792953313628633
1.974190462299971,0.7072351622310028,1.614372971940264,2.118443896059531,6.840481135718003,2.842580669030308,0.6067601696596899,0.9561187699201994
1.724836500006133,0.6027493264069685,1.751492097037678,1.327114435960462,6.05396267601595,2.878746371643198,0.4839120347268744,0.9567402560230821
1.935000538163736,0.5051406693325634,1.112691872762794,1.37487114552813,5.918214413473033,2.451824295180504,0.3347054128577618,0.8280729414732276
1.978040704127185,0.6102641866396025,1.107187260577596,1.109786255493104,6.280748436883148,2.80007384744667,0.370025299467409,0.9819729659724811
1.988655908596999,0.7684778254188226,1.192341499101207,1.810062803184998,6.843591919346721,2.842451214880743,0.3639411286039209,0.7721351540995849
1.935751538986091,0.5107003084607541,1.645903859770047,1.375789771508537,5.908246704278224,2.895980372405736,0.4992293524947922,0.9749255029771835
1.966078150069997,0.8157204528673999,1.54865124702844,1.574983647948678,6.48242890638644,2.851606273229967,0.5810443038278671,1.219216256293063
1.758946835442072,0.6982498775037074,1.372554137093716,1.105955337151306,6.185370843075385,2.273084235127051,0.7533050935679064,0.3652855915926184
1.991894635218229,0.4510653717061438,1.745628487740672,1.124121544668027,6.215143731022914,3.232628143214756,0.6673999160602219,0.8397892186741853
1.511745733458108,0.701870450775531,1.498631306213584,1.046861128617421,5.718177369524764,2.584832593173169,0.4459205025467545,0.6582504884222906
2.067594420764018,0.904397355180959,1.682722506376248,1.855766294832575,7.51236248064282,3.117654984256522,0.8535710660142725,1.311433882147512
1.706152322181388,0.675061123227456,1.247366194015138,1.706152322181389,6.278329829777154,2.426079885458782,0.4400189388742934,1.081201314218361
